ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_2756,no_hit,unknown,unknown,Sticholonchida,Sticholonchidae,unknown,unknown
ASV_2757,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,unknown,unknown
ASV_2758,Viridiplantae,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,unknown,unknown
ASV_2759,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2760,no_hit,Ochrophyta,Phaeophyceae,unknown,unknown,unknown,unknown
ASV_2761,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2762,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,Akashiwo sanguinea
ASV_2763,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2764,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2765,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2766,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2767,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_2768,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_2769,Viridiplantae,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pterosperma,unknown
ASV_2770,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2771,Metazoa,Echinodermata,Echinoidea,Spatangoida,Schizasteridae,Abatus,Abatus cavernosus
ASV_2772,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2773,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2774,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Kareniaceae,unknown,unknown
ASV_2775,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2776,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_2777,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2778,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2779,no_hit,Ciliophora,Oligohymenophorea,Pleuronematida,Conchophthiridae,unknown,unknown
ASV_2780,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2781,no_hit,unknown,unknown,Pirsoniales,unknown,unknown,unknown
ASV_2782,no_hit,Bigyra,Bigyra,Thraustochytrida,Thraustochytriaceae,unknown,unknown
ASV_2783,no_hit,Haptophyta,unknown,unknown,unknown,unknown,unknown
ASV_2784,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_2785,no_hit,Ciliophora,Oligohymenophorea,Apostomatida,Pseudocolliniidae,unknown,unknown
ASV_2786,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Protoperidiniaceae,unknown,unknown
ASV_2787,Viridiplantae,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pterosperma,Pterosperma cristatum
ASV_2788,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_2789,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_2790,no_hit,Bigyra,Bigyra,Bicosoecida,unknown,unknown,unknown
ASV_2791,Metazoa,Chordata,Appendicularia,Copelata,Fritillariidae,Fritillaria <tunicates>,Fritillaria gracilis
ASV_2792,no_hit,Cercozoa,Imbricatea,Thaumatomonadida,Thaumatomastigidae,unknown,unknown
ASV_2793,no_hit,Cercozoa,Imbricatea,Marimonadida,unknown,unknown,unknown
ASV_2794,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2795,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2796,no_hit,Ciliophora,Oligohymenophorea,Apostomatida,Foettingeriidae,unknown,unknown
ASV_2797,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2798,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2799,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_2800,Viridiplantae,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Pterosperma,Pterosperma cristatum
ASV_2801,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2802,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2803,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_2804,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2805,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2806,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2807,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_2808,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_2809,Metazoa,Arthropoda,Malacostraca,Cumacea,Leuconidae,Eudorella,unknown
ASV_2810,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_2811,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_2812,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_2813,no_hit,Dinophyceae,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,unknown
ASV_2814,Metazoa,Cnidaria,Hydrozoa,Narcomedusae,Cuninidae,Cunina,Cunina frugifera
ASV_2815,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2816,no_hit,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,unknown,unknown
ASV_2817,no_hit,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,unknown
ASV_2818,no_hit,Haptophyta,unknown,Prymnesiales,Prymnesiaceae,unknown,unknown
ASV_2819,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,unknown
ASV_2820,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_2821,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_2822,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_2823,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2824,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2825,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2826,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2827,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,unknown,unknown
ASV_2828,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2829,Metazoa,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Microsetella,Microsetella norvegica
ASV_2830,no_hit,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2831,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2832,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2833,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_2834,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2835,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2836,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2837,no_hit,Dinophyceae,Dinophyceae,Abediniales,Abediniaceae,Abedinium,Abedinium folium
ASV_2838,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_2839,no_hit,Haptophyta,unknown,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,unknown
ASV_2840,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2841,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2842,no_hit,Ochrophyta,Chrysophyceae,unknown,unknown,unknown,unknown
ASV_2843,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2844,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_2845,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Duboscquellidae,Duboscquella,unknown
ASV_2846,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_2847,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_2848,no_hit,Cryptista,Cryptophyceae,unknown,unknown,unknown,unknown
ASV_2849,Viridiplantae,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,unknown,unknown
ASV_2850,Metazoa,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,unknown,unknown
ASV_2851,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2852,no_hit,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_2853,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2854,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_2855,no_hit,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,unknown
ASV_2856,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2857,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2858,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2859,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2860,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_2861,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2862,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2863,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2864,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_2865,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_2866,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_2867,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2868,Metazoa,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,Oikopleura gorskyi
ASV_2869,Metazoa,Arthropoda,Hexanauplia,Poecilostomatoida,Oncaeidae,unknown,unknown
ASV_2870,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2871,no_hit,Bigyra,Bigyra,Thraustochytrida,Thraustochytriaceae,Aplanochytrium,Aplanochytrium kerguelense
ASV_2872,no_hit,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros sp. UNC1414
ASV_2873,no_hit,Dinophyceae,Dinophyceae,Torodiniales,Kapelodiniaceae,unknown,unknown
ASV_2874,no_hit,Cryptista,Cryptophyceae,Cyathomonadacea,Goniomonadaceae,unknown,unknown
ASV_2875,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium denticulatum
ASV_2876,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2877,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2878,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_2879,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2880,no_hit,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11261
ASV_2881,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2882,Metazoa,Chordata,Thaliacea,Salpida,Salpidae,unknown,Salpidae gen. nov. sp. nov. A AG-2011
ASV_2883,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2884,no_hit,Ochrophyta,Bolidophyceae,Parmales,Triparmaceae,Bolidomonas,unknown
ASV_2885,Metazoa,Ctenophora,Nuda,Beroida,Beroidae,Beroe,unknown
ASV_2886,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2887,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_2888,no_hit,Choanoflagellata,Choanoflagellata,Acanthoecida,Stephanoecidae,Calliacantha,Calliacantha natans
ASV_2889,no_hit,Cercozoa,Imbricatea,Marimonadida,unknown,Abollifer,unknown
ASV_2890,no_hit,Cercozoa,unknown,unknown,unknown,unknown,unknown
ASV_2891,Metazoa,Annelida,Polychaeta,unknown,Opheliidae,Travisia,Travisia pupa
ASV_2892,Viridiplantae,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,Crustomastix,Crustomastix sp. MBIC10709
ASV_2893,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_2894,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Kareniaceae,unknown,unknown
ASV_2895,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_2896,Metazoa,Ctenophora,Tentaculata,Cydippida,Dryodoridae,Dryodora,Dryodora glandiformis
ASV_2897,no_hit,Dinophyceae,Dinophyceae,Blastodiniales,unknown,Blastodinium,Blastodinium mangini
ASV_2898,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,Diplonemida sp. 27 RG-2016
ASV_2899,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2900,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Protoperidiniaceae,unknown,unknown
ASV_2901,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2902,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2903,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_2904,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2905,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_2906,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2907,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,Diplonemida sp. 1sb RG-2016
ASV_2908,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_2909,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_2910,no_hit,Ciliophora,Spirotrichea,unknown,Strombidiidae,Strombidium,Strombidium sp. SNB99-2
ASV_2911,no_hit,unknown,unknown,unknown,Vitrellaceae,unknown,unknown
ASV_2912,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2913,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2914,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2915,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2916,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_2917,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_2918,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_2919,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_2920,no_hit,Cercozoa,unknown,unknown,unknown,unknown,unknown
ASV_2921,no_hit,Ciliophora,Colpodea,unknown,unknown,unknown,unknown
ASV_2922,no_hit,Oomycota,unknown,Lagenidiales,Haliphthoraceae,unknown,unknown
ASV_2923,no_hit,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2924,no_hit,Bacillariophyta,Fragilariophyceae,Protoraphidales,Protoraphidaceae,unknown,unknown
ASV_2925,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2926,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2927,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2928,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_2929,no_hit,Retaria,Polycystinea,Nassellaria,Artostrobiidae,unknown,unknown
ASV_2931,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2932,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2933,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_2934,no_hit,Cercozoa,unknown,Cercomonadida,Cercomonadidae,unknown,unknown
ASV_2935,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2936,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2937,no_hit,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2938,no_hit,Cryptista,Cryptophyceae,Cyathomonadacea,Goniomonadaceae,Goniomonas,unknown
ASV_2939,no_hit,Retaria,Polycystinea,unknown,unknown,unknown,unknown
ASV_2940,no_hit,Euglenozoa,unknown,Diplonemea,Diplonemidae,unknown,unknown
ASV_2941,no_hit,Ciliophora,Oligohymenophorea,Philasterida,Cinetochilidae,unknown,unknown
ASV_2942,no_hit,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Salpingella,Salpingella acuminata
ASV_2943,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2944,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_2945,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2946,Metazoa,Arthropoda,Hexanauplia,Harpacticoida,Ectinosomatidae,Microsetella,unknown
ASV_2947,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2948,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2949,no_hit,Cryptista,Cryptophyceae,Pyrenomonadales,Pyrenomonadaceae,unknown,unknown
ASV_2950,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2951,Viridiplantae,Chlorophyta,Nephroselmidophyceae,Nephroselmidales,Nephroselmidaceae,unknown,unknown
ASV_2952,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2953,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2954,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_2955,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2956,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2957,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2958,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_2959,no_hit,Dinophyceae,Dinophyceae,Suessiales,unknown,Dactylodinium,Dactylodinium arachnoides
ASV_2960,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_2961,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_2962,no_hit,Retaria,Acantharea,Arthracanthida,unknown,unknown,unknown
ASV_2963,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_2964,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Peridiniaceae,unknown,unknown
ASV_2965,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Duboscquellidae,Duboscquella,unknown
ASV_2966,no_hit,Dinophyceae,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Alexandrium,unknown
ASV_2967,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Ceratoperidiniaeceae,unknown,unknown
ASV_2968,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2969,no_hit,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_2970,no_hit,Retaria,Polycystinea,Spumellaria,Actinommidae,unknown,unknown
ASV_2971,Metazoa,Cnidaria,Scyphozoa,Coronatae,Atollidae,Atolla,unknown
ASV_2972,no_hit,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,unknown,unknown
ASV_2973,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2974,no_hit,Bigyra,Bigyra,Thraustochytrida,Thraustochytriaceae,unknown,unknown
ASV_2975,no_hit,Dinophyceae,Dinophyceae,Blastodiniales,unknown,unknown,unknown
ASV_2976,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2977,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2978,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_2979,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_2980,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_2981,no_hit,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_2982,Metazoa,Chordata,Appendicularia,Copelata,Fritillariidae,Fritillaria <tunicates>,unknown
ASV_2983,no_hit,Cryptista,unknown,Telonemida,unknown,Telonema,unknown
ASV_2984,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_2985,no_hit,Endomyxa,unknown,Vampyrellida,Vampyrellidae,unknown,unknown
ASV_2986,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Diplopsaliaceae,unknown,unknown
ASV_2987,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_2988,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_2989,no_hit,Dinophyceae,Dinophyceae,Peridiniales,unknown,unknown,unknown
ASV_2990,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2992,no_hit,Cercozoa,Thecofilosea,unknown,unknown,unknown,unknown
ASV_2993,no_hit,Bigyra,Bigyra,Nanomonadea,unknown,Solenicola,unknown
ASV_2994,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_2995,no_hit,Ciliophora,Oligohymenophorea,Philasterida,Cinetochilidae,unknown,unknown
ASV_2996,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_2997,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Syndiniaceae,unknown,unknown
ASV_2998,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_2999,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_3000,no_hit,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_3001,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_3002,no_hit,Retaria,Polycystinea,Spumellaria,Ethmosphaeridae,unknown,unknown
ASV_3003,Metazoa,Cnidaria,Hydrozoa,Trachymedusae,Halicreatidae,Haliscera,Haliscera conica
ASV_3004,no_hit,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_3005,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_3006,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_3007,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_3008,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_3010,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_3011,Metazoa,Cnidaria,Hydrozoa,Leptothecata,Eutimidae,Tima,Tima bairdii
ASV_3012,no_hit,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,Cryothecomonas,Cryothecomonas sp. APCC MC5-1Cryo
ASV_3013,Metazoa,unknown,unknown,unknown,unknown,unknown,unknown
ASV_3014,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_3015,Metazoa,Chordata,Appendicularia,Copelata,Fritillariidae,Fritillaria <tunicates>,Fritillaria helenae
ASV_3016,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_3017,no_hit,unknown,unknown,unknown,unknown,unknown,eukaryote clone OLI11261
ASV_3018,no_hit,unknown,unknown,unknown,unknown,unknown,Uncultured marine alveolate Group II DH147-EKD6
ASV_3019,no_hit,Dinophyceae,Dinophyceae,Suessiales,Suessiaceae,unknown,unknown
ASV_3020,no_hit,Ciliophora,Spirotrichea,unknown,unknown,unknown,unknown
ASV_3021,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_3022,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_3023,no_hit,Foraminifera,unknown,Rotaliida,Cassidulinidae,unknown,unknown
ASV_3024,no_hit,Foraminifera,unknown,Textulariida,Sproplectamminidae,Spiroplectammina,unknown
ASV_3025,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_3026,no_hit,Ciliophora,Spirotrichea,Urostylida,Holostichidae,unknown,unknown
ASV_3027,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_3028,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_3029,no_hit,Haptista,Centroplasthelida,Pterocystida,Pterocystidae,unknown,unknown
ASV_3031,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_3032,no_hit,Ciliophora,Oligohymenophorea,Philasterida,Cinetochilidae,unknown,unknown
ASV_3033,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_3034,no_hit,Dinophyceae,Dinophyceae,Blastodiniales,unknown,Blastodinium,unknown
ASV_3035,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_3036,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_3037,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_3038,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Ceratoperidiniaeceae,unknown,unknown
ASV_3039,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_3040,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_3041,no_hit,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_3042,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_3043,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_3044,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_3045,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_3046,no_hit,Retaria,Polycystinea,Nassellaria,Plagiacanthidae,unknown,unknown
ASV_3047,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Tovelliaceae,unknown,unknown
ASV_3048,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Syndiniaceae,unknown,unknown
ASV_3049,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_3050,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_3051,Metazoa,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,unknown,unknown
ASV_3052,no_hit,Ochrophyta,Raphidophyceae,Chattonellales,unknown,unknown,unknown
ASV_3053,no_hit,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,unknown,unknown
ASV_3054,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_3055,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
